"ID";"Повна назва товару";"Ціна";"К-ть";"Розд. ціна";"Опт. ціна";"Націнка 15";"ID групи";"Штрих-код виробника";"Націнка 5";"Ціна 20";"Додатково"
"5237";"Fusion Skinguard Sensitive касети (5 шт)";"167,50";"3";"350,00";"184,25";"192,65";"173";"7702018526161";"175,90";"201,00";""
"5806";"Fusion5  касети (4 шт)";"185,00";"9";"258,00";"203,50";"212,75";"173";"7702018561575";"194,25";"222,00";""
"4903";"G&G Maschinen Pfleger промивка для посудомиючих машин, 250 мл";"31,50";"1";"38,00";"34,70";"36,25";"152";"4311536922558";"33,10";"37,85";""
"230";"G&G Серветки вологопоглинаючі (5 шт)/15";"30,00";"30";"34,00";"33,00";"34,55";"153";"4311501419519";"31,50";"36,00";""
"750";"G&G Серветки перфоровані (6 шт)/12";"28,50";"24";"31,50";"31,35";"32,80";"153";"4311536940729";"29,95";"34,25";""
"2921";"G&G засіб для прочищення труб, 600 г/12";"46,00";"11";"52,00";"50,65";"52,95";"154";"4311536978319";"48,35";"55,25";""
"5190";"G&G мікрофібра для скла FensterTuch/15";"22,50";"62";"25,00";"24,75";"25,90";"153";"4311536965142";"23,65";"27,00";""
"1148";"G2 одн.станки чол. (5 шт)/24";"23,50";"180";"26,50";"25,85";"27,05";"35";"3014260287030";"24,70";"28,20";""
"4283";"Gama гель 1,43 л (22 прань) універсальний/4";"77,00";"3";"90,00";"84,75";"88,60";"16";"8435495808015";"80,90";"92,45";""
"3365";"Gama пральний порошок 1,170 кг (18 прання) універсал/8";"73,00";"7";"80,00";"80,35";"84,00";"17";"8435495807209";"76,70";"87,65";""
"102";"Gama пральний порошок 6,5 кг (100 прань.) універсал";"312,00";"8";"360,00";"343,20";"358,80";"17";"8435495801627";"327,60";"374,40";""
"4772";"General Fresh fiveForce туалетний блок (1) Forest+Chlor";"16,50";"20";"19,00";"18,15";"19,00";"22";"5900785171047";"17,35";"19,80";""
"4498";"General Fresh fiveForce туалетний блок (1) forest/10";"16,50";"10";"19,00";"18,15";"19,00";"22";"5900785171016";"17,35";"19,80";""
"4501";"General Fresh fiveForce туалетний блок (1) lemon/10";"16,50";"20";"19,00";"18,15";"19,00";"22";"5900785171009";"17,35";"19,80";""
"4499";"General Fresh fiveForce туалетний блок (1) melon/10";"16,50";"20";"19,00";"18,15";"19,00";"22";"5900785171023";"17,35";"19,80";""
"4500";"General Fresh fiveForce туалетний блок (1) sea/10";"16,50";"10";"19,00";"18,15";"19,00";"22";"5900785171030";"17,35";"19,80";""
"5042";"Gillette Fusion гель д/гол. Ultra Sensitive, 200 мл Зелений/6";"53,00";"9";"68,50";"58,35";"61,00";"38";"7702018464777";"55,70";"63,65";""
"1692";"Gillette Series Sensetive гель для гоління 200 мл";"49,00";"35";"57,00";"53,95";"56,40";"38";"3014260214692";"51,50";"58,85";""
"974";"Gillette Series гель для гоління 200 мл Moisturizing";"50,00";"11";"57,00";"55,05";"57,55";"38";"3014260220051";"52,55";"60,00";""
"5374";"Gillette SkinGuard гель для гоління Sensitiv, 200 мл/6";"44,00";"2";"57,00";"48,45";"50,65";"38";"7702018493722";"46,25";"52,85";""
"202";"Gillette піна для гоління Classic/6";"31,60";"2";"36,00";"34,80";"36,35";"38";"7702018980925";"33,20";"37,95";""
"5745";"Head and Shoulders Deep Clean Глибоке очищення 400 мл/6";"60,00";"25";"85,00";"66,00";"69,00";"140";"8001841997346";"63,00";"72,00";""
"180";"Intesa лак 500мл/24";"45,50";"57";"55,00";"50,10";"52,35";"33";"8003510002207";"47,80";"54,65";""
"179";"Intesa піна 300мл/12";"43,50";"29";"52,00";"47,90";"50,05";"33";"8003510002238";"45,70";"52,25";""
"4645";"Johnsons Baby шамп. дитячий, 300 мл/12 (Regular)";"38,00";"13";"43,00";"41,85";"43,75";"140";"3574669907880";"39,95";"45,65";""
"4647";"Johnsons Baby шамп. дитячий, 300 мл/12 (Нічний)";"38,00";"13";"43,00";"41,85";"43,75";"140";"3574669907675";"39,95";"45,65";""
"4646";"Johnsons Baby шамп. дитячий, 300 мл/12 (Ромашка)";"38,00";"4";"43,00";"41,85";"43,75";"140";"3574669907828";"39,95";"45,65";""
"5724";"Kiwi Інноваційні серветки для видалення бруду із взуття (4 шт)/24";"10,00";"48";"12,00";"11,00";"11,50";"24";"5000204986006";"10,50";"12,00";""
"4102";"Kret засіб для прочистки труб 400 мл/12";"41,00";"9";"51,00";"45,15";"47,20";"154";"5900931024708";"43,10";"49,25";""
"260";"Lactacyd інтимне мило 200 мл (зап)/12";"58,50";"32";"65,00";"64,40";"67,30";"96";"5391520942662";"61,45";"70,25";""
"5315";"Lady speed stick GEL Breath of Freshness гелевий антиперсперант 65 мл";"53,00";"15";"60,00";"58,35";"61,00";"166";"8718951119413";"55,70";"63,65";""
"5317";"Lady speed stick GEL Fitness гелевий антиперсперант 65 мл";"53,00";"16";"60,00";"58,35";"61,00";"166";"8718951253995";"55,70";"63,65";""
"5318";"Lady speed stick GEL Invisible Protection гелевий антиперсперант 65 мл";"53,00";"16";"60,00";"58,35";"61,00";"166";"4606144002625";"55,70";"63,65";""
"5316";"Lady speed stick GEL PRO 5in1 гелевий антиперсперант 65 мл";"53,00";"16";"60,00";"58,35";"61,00";"166";"8714789966403";"55,70";"63,65";""
"5710";"Lenor капсули 3в1 Aprilfrisch (3 шт)/45";"15,15";"54";"18,00";"16,70";"17,45";"15";"8006540064207";"15,95";"18,20";""
"5666";"Lenor ополіскувач 0,550 л (18)  Gold Orchid/8";"23,00";"14";"32,00";"25,30";"26,45";"20";"8001090241245";"24,15";"27,60";""
"5758";"Lenor ополіскувач 0,550 л (22) Ametista Rosa Love/8";"23,00";"9";"32,00";"25,30";"26,45";"20";"8001841996899";"24,15";"27,60";""
"5115";"Lenor ополіскувач 1,36 л Spring Awakening (голубий)/6";"42,50";"16";"70,00";"46,80";"48,90";"20";"8001090207333";"44,65";"51,00";""
"5794";"Lenor ополіскувач в гранулах 140 г April Fresh/6";"70,00";"10";"80,00";"77,00";"80,55";"20";"8001090891044";"73,55";"84,00";""
"5356";"Lenor ополіскувач в гранулах 140 г Sun kiss/6";"70,00";"15";"80,00";"77,00";"80,55";"20";"8001841238425";"73,55";"84,00";""
"4784";"Linda рідке мило дозатор, Бавовна 500 мл (Голуба)/4";"19,50";"11";"22,00";"21,45";"22,45";"155";"5902360476189";"20,50";"23,40";""
"4785";"Linda рідке мило дозатор, Манго 500 мл (Помаранчове)/4";"19,50";"9";"22,00";"21,45";"22,45";"155";"5902360477018";"20,50";"23,40";""
"4774";"Linda рідке мило дозатор, Оливка 500 мл (Зелене)/4";"19,50";"9";"22,00";"21,45";"22,45";"155";"5902360476202";"20,50";"23,40";""
"2354";"Linda рідке мило, Бавовна 1л (Голубе)";"26,20";"62";"38,50";"28,85";"30,15";"155";"5902360477704";"27,55";"31,45";""
"4455";"Linda рідке мило, Кокос 1л (Біле)";"27,00";"34";"38,50";"29,70";"31,05";"155";"5902360479067";"28,35";"32,45";""
"5643";"Linda рідке мило, Манго 1л (Помаранчове)/6";"27,00";"46";"38,50";"29,70";"31,05";"155";"5902360477025";"28,35";"32,45";""
"4454";"Linda рідке мило, Оливка 1л (Зелене)";"26,20";"21";"38,50";"28,85";"30,15";"155";"5902360477711";"27,55";"31,45";""
"5026";"Linda рідке мило, Троянда/ Піон 1л (Рожеве)/5";"27,00";"44";"38,50";"29,70";"31,05";"155";"5902686250098";"28,35";"32,45";""
"5633";"Listerine Total Care 6in1, 95 мл";"13,50";"6";"16,00";"14,85";"15,55";"180";"3574661297026";"14,20";"16,20";""
"4928";"Maxi Trat гель 1,485 л (30 прань)/6";"2,10";"6";"100,00";"73,95";"77,30";"16";"40893501";"70,60";"80,65";""
"5304";"Maxi Trat пральний порошок (100 прань) Universal";"9,00";"1";"360,00";"316,80";"331,20";"17";"20669010";"302,40";"345,60";""
"5202";"Meridol зубна паста від кровоточивості 75 мл тюб./12";"21,00";"39";"50,00";"23,10";"24,15";"46";"8718951263321";"22,05";"25,20";""
"2692";"Microbec сашет (18 шт)/12";"190,00";"9";"240,00";"209,05";"218,50";"23";"5904517035898";"199,50";"228,00";""
"5562";"Morning Fresh Apple мийка для посуду 900 мл/8";"46,50";"35";"52,00";"51,20";"53,50";"21";"5900998022693";"48,85";"55,85";""
"5563";"Morning Fresh Lemon мийка для посуду 900 мл/8";"46,50";"2";"52,00";"51,20";"53,50";"21";"5900998022686";"48,85";"55,85";""
"5564";"Morning Fresh Original мийка для посуду 900 мл/8";"46,50";"3";"52,00";"51,20";"53,50";"21";"5900998022679";"48,85";"55,85";""
"5396";"Morning Fresh Raspberry&Apple мийка для посуду 900 мл/8";"46,50";"42";"52,00";"51,20";"53,50";"21";"5900998023447";"48,85";"55,85";""
"5395";"Morning Fresh Sensitive мийка для посуду 900 мл/8";"46,50";"7";"52,00";"51,20";"53,50";"21";"5900998022990";"48,85";"55,85";""
"5742";"Mr. Proper Professional засіб для туалету, 750 мл WC/12";"44,00";"4";"50,00";"48,45";"50,65";"22";"4084500208179";"46,25";"52,85";""
"5784";"Nivea гель для гоління Deep 200 мл/6/24";"68,50";"4";"80,00";"75,40";"78,80";"38";"4005900498144";"71,95";"82,25";""
"5805";"Nivea гель для гоління Protect & Care 200 мл/6/12";"68,50";"9";"80,00";"75,40";"78,80";"38";"4005808223039";"71,95";"82,25";""
"5750";"Nivea гель для гоління Екстремальна свіжість 200 мл New/6/12";"68,00";"9";"80,00";"74,85";"78,20";"38";"4005808229109";"71,45";"81,65";""
"5783";"Nivea гель для гоління для чутливої шкіри Sensitive Cool 200 мл/6/12";"68,50";"5";"80,00";"75,40";"78,80";"38";"4005900080400";"71,95";"82,25";""
"4553";"Nivea гель-душ жін. 750мл Care&Roses/12";"75,00";"1";"86,00";"82,55";"86,30";"171";"4005900264381";"78,80";"90,00";""
"4624";"Nivea гель-душ жін. 750мл Coconut &Jojoba Oil/12";"75,00";"4";"86,00";"82,55";"86,30";"171";"4005900555915";"78,80";"90,00";""
"4522";"Nivea гель-душ жін. 750мл Creme Aloe/12";"75,00";"3";"86,00";"82,55";"86,30";"171";"4005900648181";"78,80";"90,00";""
"4625";"Nivea гель-душ жін. 750мл Creme Smooth/12";"75,00";"2";"86,00";"82,55";"86,30";"171";"4005900138842";"78,80";"90,00";""
"1696";"Nivea гель-душ жін. 750мл Creme Soft/12";"75,00";"1";"86,00";"82,55";"86,30";"171";"4005808134830";"78,80";"90,00";""
"4554";"Nivea гель-душ жін. 750мл Creme care/12";"75,00";"1";"86,00";"82,55";"86,30";"171";"4005808917204";"78,80";"90,00";""
"5702";"Nivea гель-душ жін. 750мл Diamond&Lychee/12";"75,00";"2";"86,00";"82,55";"86,30";"171";"4005808399123";"78,80";"90,00";""
"4521";"Nivea гель-душ жін. 750мл Orange&Bamboo Milk/12";"75,00";"3";"86,00";"82,55";"86,30";"171";"5201178027348";"78,80";"90,00";""
"5376";"Nivea крем (шайба) 150 мл/24";"35,00";"16";"49,50";"38,55";"40,30";"37";"4005808158003";"36,80";"42,00";""
"1036";"Numero маска, 1л (Repiar)/6";"120,00";"5";"140,00";"132,00";"138,00";"42";"8011935052875";"126,00";"144,00";""
"1185";"Numero шампунь, 1л (Repair)/6";"145,00";"12";"160,00";"159,50";"166,75";"140";"8011935052899";"152,25";"174,00";""
"5746";"OldSpice Captain набір (г/душ+шамп.2в1 250 мл+дез/ стік 50 мл+Лосьйон п/гол.100 мл)/6";"7,65";"9";"235,00";"233,95";"244,60";"92";"8001841896335";"223,35";"255,25";""
"5548";"Omo Intensive Leuchtkraft пральний порошок (100 прань) Universal, 7 кг";"380,00";"1";"450,00";"418,05";"437,00";"17";"8720181016370";"399,00";"456,00";""
"2269";"Oxy плямовивідник, 2л (для кольорового)";"64,00";"12";"85,00";"70,45";"73,65";"19";"5902360479869";"67,25";"76,85";""
"3672";"Oxy плямовивідник, 750 г (для білого)";"44,00";"9";"56,50";"48,45";"50,65";"19";"5902360479883";"46,25";"52,85";""
"3671";"Oxy плямовивідник, 750 г (для кольорового)";"44,00";"40";"56,50";"48,45";"50,65";"19";"5902360479876";"46,25";"52,85";""
"262";"Pani Walewska Classic 100 г/40";"11,80";"97";"15,00";"13,00";"13,60";"45";"5900793031517";"12,40";"14,20";""
"263";"Pani Walewska Gold 100 г/40";"11,70";"19";"15,00";"12,90";"13,50";"45";"5900793033627";"12,30";"14,05";""
"264";"Pani Walewska Noir 100 г/40";"11,70";"54";"15,00";"12,90";"13,50";"45";"5900793034631";"12,30";"14,05";""
"3515";"Pani Walewska Ruby 100 г/40";"11,80";"86";"15,00";"13,00";"13,60";"45";"5900793042766";"12,40";"14,20";""
"266";"Pani Walewska Sweet Rose 100 г/40";"11,70";"73";"15,00";"12,90";"13,50";"45";"5900793037335";"12,30";"14,05";""
"265";"Pani Walewska White 100 г/40";"11,70";"93";"15,00";"12,90";"13,50";"45";"5900793034655";"12,30";"14,05";""
"5778";"Pattex S.O.S. суперклей, 1г/12/12";"1,08";"6";"50,00";"38,05";"39,75";"23";"9000100788274";"36,30";"41,50";""
"3200";"Persil гель 2,5 л (50 прань) Color/4";"195,00";"14";"242,00";"214,50";"224,25";"16";"9000101321258";"204,75";"234,00";""
"5368";"Persil гель 2,5 л (50 прань) Expert Silan/4";"195,00";"13";"242,00";"214,50";"224,25";"16";"9000101321647";"204,75";"234,00";""
"95";"Perwoll гель 1л Color (червоний)/8";"59,00";"11";"68,00";"64,95";"67,90";"16";"9000101326802";"62,00";"70,85";""
"96";"Perwoll гель 1л Wool (Делікатне прання)/8";"62,00";"10";"68,00";"68,25";"71,35";"16";"9000101327533";"65,15";"74,45";""
"4265";"Queen Рушник паперовий 2-шаровий (100 м)/6";"52,00";"38";"70,00";"57,25";"59,85";"135";"5900935000296";"54,65";"62,45";""
"5797";"Queen Рушник паперовий 2-шаровий (120 м)!!!/6";"63,00";"8";"70,00";"69,35";"72,50";"135";"5900935000838";"66,20";"75,65";""
"5739";"Rexona дез. кулька жін. Cotton /6";"23,00";"13";"27,00";"25,30";"26,45";"90";"8710847860829";"24,15";"27,60";""
"4238";"Rexona дез. кулька жін. Fruit Spin";"22,80";"3";"27,00";"25,10";"26,25";"90";"59016441";"23,95";"27,40";""
"312";"Rexona дез. кулька жін. Invisible Aqua (Прозорий кристал)";"23,00";"16";"27,00";"25,30";"26,45";"90";"59079781";"24,15";"27,60";""
"313";"Rexona дез. кулька жін. Invisible Pure (Чистий діамант)";"23,00";"20";"27,00";"25,30";"26,45";"90";"96086162";"24,15";"27,60";""
"311";"Rexona дез. кулька жін. InvisibleBlack";"22,80";"5";"27,00";"25,10";"26,25";"90";"8710847860843";"23,95";"27,40";""
"2944";"Rexona дез. кулька жін. InvisibleBlack + Antibacterial";"23,00";"9";"27,00";"25,30";"26,45";"90";"46195883";"24,15";"27,60";""
"3853";"Rexona дез. кулька жін. StayFresh Apple";"23,00";"27";"27,00";"25,30";"26,45";"90";"59082521";"24,15";"27,60";""
"3852";"Rexona дез. кулька жін. StayFresh Flower";"23,00";"24";"27,00";"25,30";"26,45";"90";"59082538";"24,15";"27,60";""
"3854";"Rexona дез. кулька жін. Workout";"23,00";"24";"27,00";"25,30";"26,45";"90";"59082316";"24,15";"27,60";""
"310";"Rexona дез. кулька жін. Алое";"23,00";"36";"27,00";"25,30";"26,45";"90";"59079774";"24,15";"27,60";""
"5379";"Rexona дез. кулька жін. Антибактеріальна свіжість";"23,00";"16";"27,00";"25,30";"26,45";"90";"96146484";"24,15";"27,60";""
"1867";"Rexona дез. кулька жін. Антибактеріальний ефект";"23,00";"19";"27,00";"25,30";"26,45";"90";"96125748";"24,15";"27,60";""
"309";"Rexona дез. кулька жін. Свежесть душа";"23,00";"19";"27,00";"25,30";"26,45";"90";"59079798";"24,15";"27,60";""
"1211";"Rexona дез. кулька жін. Сухість пудри";"23,00";"18";"27,00";"25,30";"26,45";"90";"59079811";"24,15";"27,60";""
"1784";"Rexona дез. кулька чол. Cobalt Dry";"25,50";"1";"30,00";"28,05";"29,35";"90";"50096954";"26,80";"30,60";""
"3923";"Rexona дез. кулька чол. Extracool";"25,50";"2";"30,00";"28,05";"29,35";"90";"59082637";"26,80";"30,60";""
"3180";"Rexona дез. кулька чол. Invisible Black&White+Antibacterial";"25,50";"5";"30,00";"28,05";"29,35";"90";"46195876";"26,80";"30,60";""
"1782";"Rexona дез. кулька чол. Invisible Black+White";"25,50";"3";"30,00";"28,05";"29,35";"90";"96097328";"26,80";"30,60";""
"1785";"Rexona дез. кулька чол. Turbo";"25,50";"2";"30,00";"28,05";"29,35";"90";"96109083";"26,80";"30,60";""
"3792";"Rexona дез. кулька чол. Workout";"25,50";"3";"30,00";"28,05";"29,35";"90";"59082293";"26,80";"30,60";""
"324";"Rexona спрей жін. Aloe";"28,00";"30";"33,00";"30,80";"32,25";"90";"8717163705988";"29,40";"33,65";""
"329";"Rexona спрей жін. CottonDry";"28,00";"12";"33,00";"30,80";"32,25";"90";"8717163655825";"29,40";"33,65";""
"4240";"Rexona спрей жін. Daisy Power";"28,00";"13";"33,00";"30,80";"32,25";"90";"8710847995729";"29,40";"33,65";""
"326";"Rexona спрей жін. Invisible Aqua (Прозорий кристал)";"28,00";"9";"33,00";"30,80";"32,25";"90";"8717163655733";"29,40";"33,65";""
"325";"Rexona спрей жін. Invisible Black";"28,00";"5";"33,00";"30,80";"32,25";"90";"8717163655757";"29,40";"33,65";""
"327";"Rexona спрей жін. Invisible Pure (Чистий діамант)";"28,00";"10";"33,00";"30,80";"32,25";"90";"8717163705995";"29,40";"33,65";""
"1213";"Rexona спрей жін. Pouder Dry";"28,00";"10";"33,00";"30,80";"32,25";"90";"8717163711668";"29,40";"33,65";""
"1345";"Rexona спрей жін. Sexy Bouquet";"28,00";"7";"33,00";"30,80";"32,25";"90";"8717163705971";"29,40";"33,65";""
"328";"Rexona спрей жін. ShowerClean";"28,00";"8";"33,00";"30,80";"32,25";"90";"8717163655764";"29,40";"33,65";""
"3847";"Rexona спрей жін. Stay Fresh Apple";"28,00";"8";"33,00";"30,80";"32,25";"90";"8717163709405";"29,40";"33,65";""
"3848";"Rexona спрей жін. Stay Fresh Flowers";"28,00";"8";"33,00";"30,80";"32,25";"90";"8717163709412";"29,40";"33,65";""
"3768";"Rexona спрей жін. Workout";"28,00";"9";"33,00";"30,80";"32,25";"90";"8717163859759";"29,40";"33,65";""
"1868";"Rexona спрей жін. Антибактеріальна свіжість";"28,00";"4";"33,00";"30,80";"32,25";"90";"8717163706008";"29,40";"33,65";""
"4857";"Rexona спрей жін. Антибактеріальний невидимий";"28,00";"9";"33,00";"30,80";"32,25";"90";"8717163655832";"29,40";"33,65";""
"2996";"Rexona спрей чол. InvisibleBlack + Antibacterial";"30,60";"10";"37,50";"33,70";"35,20";"90";"8710447171349";"32,15";"36,75";""
"3849";"Rexona спрей чол. StayFresh Citrus";"30,60";"6";"37,50";"33,70";"35,20";"90";"8710847904172";"32,15";"36,75";""
"3850";"Rexona спрей чол. StayFresh Marine";"30,60";"3";"37,50";"33,70";"35,20";"90";"8710847904141";"32,15";"36,75";""
"3767";"Rexona спрей чол. Workout";"30,60";"6";"37,50";"33,70";"35,20";"90";"8717163891735";"32,15";"36,75";""
"1781";"Rexona спрей чол. Антибактеріальна свіжість";"30,60";"6";"37,50";"33,70";"35,20";"90";"8710908760044";"32,15";"36,75";""
"1779";"Rexona спрей чол. Екстрасвіжість";"30,60";"6";"37,50";"33,70";"35,20";"90";"8710847898853";"32,15";"36,75";""
"2018";"Rexona спрей чол. Кобальт";"30,60";"7";"37,50";"33,70";"35,20";"90";"8717163663493";"32,15";"36,75";""
"2276";"Rexona спрей чол. Невидимий прозорий лід";"30,60";"5";"37,50";"33,70";"35,20";"90";"8717644644362";"32,15";"36,75";""
"5381";"Rexona спрей чол. Невидимий ч/б";"30,60";"5";"37,50";"33,70";"35,20";"90";"8717163663516";"32,15";"36,75";""
"1214";"Rexona стік жін.  Алое";"31,50";"29";"37,50";"34,70";"36,25";"90";"30056640";"33,10";"37,85";""
"1865";"Rexona стік жін.  Антибактеріальна свіжість";"31,00";"14";"37,50";"34,15";"35,70";"90";"46186263";"32,60";"37,25";""
"321";"Rexona стік жін. Invisible Aqua (Прозорий Кристал)";"31,00";"16";"37,50";"34,15";"35,70";"90";"50076598";"32,60";"37,25";""
"5740";"Rexona стік жін. Invisible Fresh Power /6/30";"31,50";"3";"37,50";"34,70";"36,25";"90";"59085416";"33,10";"37,85";""
"322";"Rexona стік жін. InvisibleBlack";"31,00";"21";"37,50";"34,15";"35,70";"90";"50076611";"32,60";"37,25";""
"2946";"Rexona стік жін. InvisibleBlack + Antibacterial";"31,00";"17";"37,50";"34,15";"35,70";"90";"46195890";"32,60";"37,25";""
"5383";"Rexona стік жін. InvisiblePure (Чистий діамант)";"31,50";"17";"37,50";"34,70";"36,25";"90";"96086223";"33,10";"37,85";""
"5382";"Rexona стік жін. Sexy bouquet";"31,50";"21";"37,50";"34,70";"36,25";"90";"59085768";"33,10";"37,85";""
"5741";"Rexona стік жін. Workout/6/30";"31,50";"11";"37,50";"34,70";"36,25";"90";"59082323";"33,10";"37,85";""
"319";"Rexona стік жін. Активний контроль";"31,00";"17";"37,50";"34,15";"35,70";"90";"87294897";"32,60";"37,25";""
"1215";"Rexona стік жін. Котон";"31,00";"21";"37,50";"34,15";"35,70";"90";"54024502";"32,60";"37,25";""
"1216";"Rexona стік жін. Свіжість душу";"31,00";"14";"37,50";"34,15";"35,70";"90";"96003435";"32,60";"37,25";""
"1338";"Rexona стік жін. Сухість пудри";"31,00";"13";"37,50";"34,15";"35,70";"90";"46149886";"32,60";"37,25";""
"1470";"Rexona стік чол. Антибактеріальний ефект";"32,00";"2";"38,50";"35,25";"36,85";"90";"87294910";"33,65";"38,45";""
"1468";"Rexona стік чол. Невидимий чорно-білий";"32,00";"2";"38,50";"35,25";"36,85";"90";"46143617";"33,65";"38,45";""
"15";"S (Вітамінний) шампунь (рожевий)";"37,80";"13";"41,60";"41,60";"43,50";"6";"4810151011109";"39,70";"45,40";"юмікс"
"1997";"S (Мультіфруктовий) шампунь (зелений)";"37,80";"11";"41,60";"41,60";"43,50";"6";"4810151011093";"39,70";"45,40";"юмікс"
"1998";"S (Укріплюючий) шампунь (жовтий)";"37,80";"11";"41,60";"41,60";"43,50";"6";"4810151010966";"39,70";"45,40";"юмікс"
"4853";"Safeguard мило 90 г Класичне (72)";"12,75";"198";"14,00";"14,05";"14,70";"45";"5000174349672";"13,40";"15,30";""
"5371";"Savo Гель для посуду Hygienic 450 мл/14";"35,00";"7";"39,00";"38,55";"40,30";"21";"8710522657706";"36,80";"42,00";""
"5354";"Savo Гель для посуду Лайм 450 мл/14";"34,00";"22";"39,00";"37,45";"39,10";"21";"8710522657690";"35,75";"40,85";""
"4773";"Savo засіб від плісняви спрей 500 мл/20";"55,00";"49";"66,00";"60,55";"63,30";"22";"8594005390225";"57,80";"66,00";""
"5216";"Savo капсули 3в1 (17 шт) Regular/3";"86,70";"4";"100,00";"95,40";"99,75";"15";"8710447444009";"91,05";"104,05";""
"1728";"Secret Дез. кремовий Active";"1,70";"4";"56,00";"52,00";"54,35";"166";"5000174244175";"49,65";"56,75";""
"1633";"Secret Дез. кремовий Delicate";"1,70";"6";"56,00";"52,00";"54,35";"166";"5000174999839";"49,65";"56,75";""
"5015";"Selpak туалетний папір 3-шаровий (16 шт)/3";"130,00";"13";"150,00";"143,00";"149,50";"135";"8690530134546";"136,50";"156,00";""
"699";"Sensor Excel касети (10шт)";"9,38";"2";"290,00";"286,85";"299,90";"173";"3014260216665";"273,85";"312,95";""
"4449";"Sgrassatore Chante Clair спрей 625 мл (Лаванда Фіолетовий)/12";"54,42";"31";"72,00";"59,90";"62,60";"21";"8015194508036";"57,15";"65,35";""
"3555";"Sgrassatore Chante Clair спрей 625 мл (Лимон Жовтий)/12";"54,42";"22";"72,00";"59,90";"62,60";"21";"8015194508029";"57,15";"65,35";""
"4450";"Sgrassatore Chante Clair спрей 625 мл (Марсель Червоний)/12";"54,42";"11";"72,00";"59,90";"62,60";"21";"8015194508012";"57,15";"65,35";""
"5594";"Soft&Gentle Рідке мило Aloe Vera, 500 мл/12";"0,75";"7";"30,00";"26,40";"27,60";"155";"4009737209744";"25,20";"28,80";""
"5592";"Soft&Gentle Рідке мило Fruchtezauber, 500 мл/12";"0,75";"6";"30,00";"26,40";"27,60";"155";"4009737209775";"25,20";"28,80";""
"5596";"Soft&Gentle Рідке мило Milch&Honig, 500 мл/12";"0,75";"6";"30,00";"26,40";"27,60";"155";"4009737209720";"25,20";"28,80";""
"5593";"Soft&Gentle Рідке мило Sensitive, 500 мл/12";"0,75";"6";"30,00";"26,40";"27,60";"155";"4009737201946";"25,20";"28,80";""
"5595";"Soft&Gentle Рідке мило Vanille&Kokos, 500 мл/12";"0,75";"7";"30,00";"26,40";"27,60";"155";"4009737209782";"25,20";"28,80";""
"5132";"Sun табл. для посудомийок Lemon(60 табл.)";"100,00";"1";"120,00";"110,05";"115,05";"152";"8712561854030";"105,00";"120,00";""
"137";"SuperBaba мішки для сміття 120л/10 шт/30";"21,31";"135";"24,00";"23,45";"24,55";"25";"4820102050781";"22,40";"25,60";""
"135";"SuperBaba мішки для сміття 35л/15 шт/90";"10,37";"252";"11,50";"11,45";"11,95";"25";"4820102050767";"10,90";"12,45";""
